time = 1.551
====== results =======
0.999778 , 8.29791e-005 , 2.1044e-005 , 2.3337e-005 , 9.46166e-005 , 
0.0392442 , 0.815097 , 0.126453 , 0.00631639 , 0.0128895 , 
0.0464315 , 0.0165948 , 0.00846589 , 0.566315 , 0.362192 , 
0.119563 , 0.0199288 , 0.0078963 , 0.0380994 , 0.814513 , 
0.00894799 , 0.0442256 , 0.940854 , 0.00212491 , 0.00384734 , 
0.00187692 , 0.000833973 , 0.000470274 , 0.989948 , 0.00687045 , 
0.0275727 , 0.0134845 , 0.00798997 , 0.871664 , 0.0792891 , 
0.0482891 , 0.015284 , 0.00742089 , 0.203865 , 0.725141 , 
0.00682342 , 0.0327664 , 0.955812 , 0.00164029 , 0.00295798 , 
0.00127528 , 0.996726 , 0.00149551 , 0.000157693 , 0.000345886 , 
0.00110038 , 0.00414284 , 0.993946 , 0.000296428 , 0.000514479 , 
0.935099 , 0.0333532 , 0.00700104 , 0.00550173 , 0.0190446 , 
0.0465847 , 0.373488 , 0.552806 , 0.00931036 , 0.0178107 , 
0.0225513 , 0.0674042 , 0.891664 , 0.00691301 , 0.0114679 , 
0.031439 , 0.870804 , 0.0829164 , 0.00483927 , 0.0100016 , 
0.257664 , 0.0350666 , 0.013234 , 0.0499529 , 0.644082 , 
0.023585 , 0.0700054 , 0.887122 , 0.00726086 , 0.0120265 , 
0.98484 , 0.0048719 , 0.00131497 , 0.00167128 , 0.00730179 , 
0.051786 , 0.632718 , 0.287918 , 0.0092577 , 0.0183204 , 
0.0147186 , 0.00400221 , 0.00183694 , 0.0258322 , 0.95361 , 
0.427956 , 0.0457524 , 0.0164145 , 0.0496457 , 0.460231 , 
0.99934 , 0.000242987 , 6.20253e-005 , 6.97269e-005 , 0.000284717 , 
0.00101424 , 0.00382848 , 0.994411 , 0.00027286 , 0.000473792 , 
0.0122158 , 0.00327996 , 0.0014988 , 0.0201781 , 0.962827 , 
0.00243138 , 0.0010134 , 0.000553956 , 0.985277 , 0.0107241 , 
0.00891144 , 0.00193193 , 0.000823565 , 0.00624403 , 0.982089 , 
0.0463957 , 0.0145228 , 0.00702101 , 0.181506 , 0.750555 , 
0.669555 , 0.0459187 , 0.015267 , 0.0347489 , 0.234511 , 
0.529271 , 0.35256 , 0.0447548 , 0.0191655 , 0.0542485 , 
0.00958393 , 0.00207046 , 0.000881683 , 0.00663503 , 0.980829 , 
0.0126527 , 0.040788 , 0.936601 , 0.00370823 , 0.00625031 , 
0.0467491 , 0.0146623 , 0.00709386 , 0.18535 , 0.746145 , 
0.00141037 , 0.00526447 , 0.992282 , 0.000381614 , 0.000661328 , 
0.00209226 , 0.00768565 , 0.988665 , 0.000570834 , 0.000986426 , 
0.85879 , 0.0817304 , 0.0154274 , 0.0103465 , 0.033706 , 
0.0205037 , 0.06216 , 0.900736 , 0.00623127 , 0.0103688 , 
0.052635 , 0.556018 , 0.362515 , 0.00974671 , 0.0190855 , 
0.946099 , 0.0146489 , 0.00418461 , 0.00609884 , 0.0289688 , 
0.0712105 , 0.0129421 , 0.00524591 , 0.0287727 , 0.881829 , 
0.98842 , 0.00380626 , 0.00101861 , 0.00126961 , 0.00548521 , 
0.0261987 , 0.0127653 , 0.00754882 , 0.877499 , 0.0759882 , 
0.0295685 , 0.881984 , 0.0746056 , 0.00450453 , 0.00933694 , 
0.393193 , 0.0442479 , 0.0160366 , 0.0505862 , 0.495936 , 
0.0477578 , 0.393523 , 0.531097 , 0.00946693 , 0.0181562 , 
0.0214731 , 0.00602217 , 0.00279458 , 0.0439992 , 0.925711 , 
0.0383923 , 0.014145 , 0.00731091 , 0.677215 , 0.262936 , 
0.172576 , 0.0265005 , 0.0102878 , 0.0445809 , 0.746055 , 
0.00472147 , 0.00194152 , 0.00105454 , 0.970553 , 0.0217298 , 
0.0193722 , 0.00925804 , 0.00541889 , 0.907128 , 0.0588232 , 
0.00419829 , 0.000937562 , 0.000403311 , 0.00326365 , 0.991197 , 
0.0525462 , 0.540676 , 0.37784 , 0.0097958 , 0.0191428 , 
0.0615444 , 0.893813 , 0.0267 , 0.0052805 , 0.0126617 , 
0.0370103 , 0.253129 , 0.687429 , 0.0077805 , 0.0146508 , 
0.011192 , 0.965621 , 0.0183942 , 0.00152809 , 0.00326465 , 
0.975737 , 0.00742835 , 0.00204051 , 0.00270196 , 0.0120924 , 
0.00794125 , 0.0268038 , 0.95913 , 0.00226763 , 0.00385718 , 
0.0141611 , 0.954622 , 0.0250526 , 0.00197269 , 0.00419157 , 
0.00479632 , 0.00197154 , 0.00107065 , 0.97006 , 0.0221011 , 
0.0508898 , 0.463346 , 0.456995 , 0.00980266 , 0.0189665 , 
0.618762 , 0.0475039 , 0.0160731 , 0.0388853 , 0.278776 , 
0.973252 , 0.00809333 , 0.00223233 , 0.00298498 , 0.0134375 , 
0.0421583 , 0.0129161 , 0.00619291 , 0.143255 , 0.795478 , 
0.422703 , 0.0455474 , 0.0163661 , 0.0498117 , 0.465572 , 
0.114656 , 0.0192665 , 0.00764973 , 0.0373298 , 0.821098 , 
0.0526305 , 0.574652 , 0.344079 , 0.0096655 , 0.0189738 , 
0.00647337 , 0.986429 , 0.00484087 , 0.000688143 , 0.0015684 , 
0.0476514 , 0.0150237 , 0.00728344 , 0.195814 , 0.734227 , 
0.0115502 , 0.00538107 , 0.00310812 , 0.942623 , 0.0373378 , 
0.399249 , 0.481685 , 0.050531 , 0.0184402 , 0.050095 , 
0.0100051 , 0.00265426 , 0.00120783 , 0.0156201 , 0.970513 , 
5.86769e-005 , 2.51656e-005 , 1.39461e-005 , 0.999665 , 0.000237436 , 
0.931438 , 0.0177504 , 0.00514479 , 0.00778322 , 0.0378839 , 
0.799664 , 0.123704 , 0.0217281 , 0.0132321 , 0.0416721 , 
0.000798229 , 0.000350942 , 0.000196858 , 0.995645 , 0.00300877 , 
0.02178 , 0.0654435 , 0.895069 , 0.0066551 , 0.0110527 , 
0.0506173 , 0.667949 , 0.254852 , 0.00889269 , 0.0176892 , 
0.853002 , 0.0307179 , 0.00941781 , 0.016619 , 0.0902434 , 
0.00735506 , 0.0249886 , 0.962 , 0.00209262 , 0.00356401 , 
0.0282284 , 0.173494 , 0.780658 , 0.00615893 , 0.0114615 , 
0.00481135 , 0.986641 , 0.00657408 , 0.000623158 , 0.00135028 , 
0.000763218 , 0.000187244 , 8.29918e-005 , 0.000848583 , 0.998118 , 
0.0218656 , 0.0656618 , 0.89469 , 0.00668363 , 0.0110987 , 
0.99405 , 0.002502 , 0.000598451 , 0.000590577 , 0.00225933 , 
0.36219 , 0.520832 , 0.0512553 , 0.0178322 , 0.0478901 , 
0.00129504 , 0.000320506 , 0.000142466 , 0.00149235 , 0.99675 , 
0.0360158 , 0.243106 , 0.698973 , 0.00760506 , 0.0143004 , 
0.0475243 , 0.016898 , 0.00860167 , 0.547564 , 0.379412 , 
0.957384 , 0.0208051 , 0.00453689 , 0.00379479 , 0.0134791 , 
0.0324455 , 0.864498 , 0.0876715 , 0.00502219 , 0.0103632 , 
0.0586838 , 0.010946 , 0.00446826 , 0.0255561 , 0.900346 , 
